Name	Length	EffectiveLength	TPM	NumReads
FBgn0035519	1859	1681.18	35.2044	398.01
FBgn0038647	281	103.879	4.29448	3
FBgn0035815	2531.52	2353.71	0.189838	3.005
FBgn0036752	2586.34	2408.53	199.295	3227.97
FBgn0038282	3892.03	3714.21	0.040036	1
FBgn0051710	794.53	617.052	22.8939	95
FBgn0031044	1955.72	1777.91	25.1722	300.962
FBgn0015609	11523.4	11345.6	0.11796	8.998
FBgn0261649	7047.89	6870.07	0.712516	32.918
FBgn0035468	1470	1292.18	0.460314	4
FBgn0001148	1649	1471.18	0	0
FBgn0085303	839	661.507	0	0
FBgn0030545	730	552.564	38.4833	143
FBgn0259986	2413.67	2235.85	0.266034	4.001
FBgn0262542	394	216.806	0	0
FBgn0031662	1194	1016.18	67.8148	463.423
FBgn0264324	7159.23	6981.42	27.7174	1301.3
FBgn0033139	848	670.496	0	0
FBgn0033412	1493	1315.18	0.113066	1
FBgn0265011	4031.57	3853.75	2.50992	65.047
FBgn0037025	6119.66	5941.84	12.2629	490
FBgn0032834	535	357.67	0	0
FBgn0051516	1668	1490.18	0.997881	10
FBgn0001220	2793.24	2615.42	205.819	3620
FBgn0003598	4479.41	4301.59	21.4381	620.15
FBgn0083966	974	796.42	0	0
FBgn0051648	898	720.473	27.2442	132
FBgn0000414	8002.96	7825.14	31.9823	1683
FBgn0032250	1198	1020.18	17.9286	123
FBgn0040255	1739	1561.18	0.28575	3
FBgn0085197	492	314.704	0	0
FBgn0040696	1608	1430.18	0.166349	1.6
FBgn0054021	760	582.552	0.255261	1
FBgn0085196	661	483.593	0	0
FBgn0038942	490	312.705	0	0
FBgn0023530	829	651.511	60.6812	265.863
FBgn0034354	762.808	585.358	41.662	164
FBgn0061469	3674	3496.18	26.1577	615
FBgn0029664	1471.05	1293.23	38.0602	331
FBgn0035325	1175	997.183	0	0
FBgn0010549	4465.45	4287.63	10.2658	296
FBgn0030092	923.145	745.611	19.9437	100
FBgn0039034	1152	974.183	0	0
FBgn0053283	738	560.561	0	0
FBgn0030574	3347.73	3169.91	0.516018	10.999
FBgn0032491	718	540.57	0	0
FBgn0259918	3113	2935.18	0.773601	15.27
FBgn0030323	1156.52	978.699	15.8017	104
FBgn0028946	1290	1112.18	0	0
FBgn0033204	1204.26	1026.45	36.2178	250
FBgn0037994	2232	2054.18	0	0
FBgn0051103	1621	1443.18	0	0
FBgn0264432	858	680.485	0.218524	1
FBgn0086265	1324.46	1146.65	0.648423	5
FBgn0039532	1865.96	1688.14	47.5667	539.999
FBgn0266083	6896.27	6718.45	21.2702	961
FBgn0260780	5173.01	4995.19	0.536645	18.027
FBgn0262810	568	390.655	0	0
FBgn0042129	788	610.538	0	0
FBgn0053758	537	359.669	0.826885	2
FBgn0040001	7395	7217.18	1.07141	52
FBgn0033240	1588.59	1410.77	6.42973	61
FBgn0013718	3048.75	2870.93	12.7818	246.772
FBgn0263593	3740.6	3562.78	67.0793	1607.16
FBgn0025373	1465	1287.18	50.8312	440
FBgn0043534	650	472.616	0	0
FBgn0032590	2668	2490.18	4.71753	79
FBgn0050265	1696.5	1518.68	0	0
FBgn0033581	2378	2200.18	49.9464	739
FBgn0038651	7605.87	7428.05	36.6549	1831
FBgn0013981	558.83	381.489	853.261	2189
FBgn0031494	1253	1075.18	6.08539	44
FBgn0265101	1085	907.183	52.4534	320
FBgn0037944	4490.88	4313.06	21.3069	618
FBgn0259189	1827	1649.18	0.090167	1
FBgn0051954	978	800.415	0	0
FBgn0039759	1465.49	1287.68	0.461925	4
FBgn0013263	2224	2046.18	99.3684	1367.33
FBgn0033869	867	689.481	1.50971	7
FBgn0036932	665.136	487.728	50.0017	164
FBgn0053239	607	429.64	0.086879	0.251
FBgn0053648	726.5	549.068	0	0
FBgn0259824	3221.25	3043.43	46.2217	946
FBgn0034902	594.146	416.792	77.7778	218
FBgn0036433	1090.93	913.144	3.58263	22
FBgn0263401	534	356.671	0	0
FBgn0260940	941	763.464	27.9912	143.711
FBgn0039350	1682.44	1504.62	10.8714	110.001
FBgn0032717	5201.67	5023.86	41.7346	1409.99
FBgn0040370	2704.15	2526.34	0.294305	5
FBgn0263240	1509.01	1331.19	23.9051	214
FBgn0264693	4288.32	4110.5	140.907	3895
FBgn0036973	1853	1675.18	13.8707	156.258
FBgn0038492	7332.5	7154.68	0.093421	4.495
FBgn0034166	1597	1419.18	3.35297	32
FBgn0061515	1137.28	959.48	134.658	868.859
FBgn0024234	1671.32	1493.5	132.523	1331
FBgn0053801	1023	845.183	0.615392	3.498
FBgn0033202	1415	1237.18	0	0
FBgn0259965	324	146.853	0	0
FBgn0039611	2185	2007.18	0.666767	9
FBgn0026262	4514	4336.18	21.9821	641
FBgn0024277	4641.1	4463.29	141.023	4232.78
FBgn0259964	418	240.776	0	0
FBgn0265269	795	617.535	0	0
FBgn0052750	1645	1467.18	0	0
FBgn0015829	1049.91	872.094	18.4153	108
FBgn0004102	4766.1	4588.28	0.250673	7.735
FBgn0038313	953	775.451	28.1891	147
FBgn0037417	1731	1553.18	0	0
FBgn0030700	1422	1244.18	3.10747	26
FBgn0039002	559	381.659	0	0
FBgn0031148	1809.01	1631.19	132.367	1452
FBgn0039023	2272	2094.18	6.31966	89
FBgn0040759	766.41	588.902	0.252508	1
FBgn0033222	692	514.583	0.288977	1
FBgn0023213	5610.99	5433.17	157.921	5770
FBgn0260985	1127	949.183	108.881	695
FBgn0039374	1224	1046.18	0	0
FBgn0011225	4303.37	4125.55	22.2754	617.999
FBgn0035838	1734	1556.18	8.31337	87
FBgn0029094	1130.28	952.46	69.9439	448
FBgn0004860	5949.89	5772.08	14.7815	573.762
FBgn0034710	1713	1535.18	0.096863	1
FBgn0031580	566	388.655	2.67825	7
FBgn0030033	3426	3248.18	0.007799	0.17
FBgn0038531	1383	1205.18	0	0
FBgn0262595	543	365.667	0	0
FBgn0004404	593.998	416.644	1387.77	3888.34
FBgn0037199	644.966	467.575	44.5558	140.1
FBgn0040098	792	614.536	0	0
FBgn0033249	1366.97	1189.15	0.375148	3
FBgn0039482	901	723.473	0	0
FBgn0034950	3184	3006.18	2.52274	51
FBgn0039217	2338.43	2160.61	0.000489	0.008
FBgn0032475	4697.32	4519.5	36.1926	1100
FBgn0051664	2023	1845.18	0	0
FBgn0019936	564	386.657	3192.44	8301
FBgn0023506	1729	1551.18	13.7085	143
FBgn0260026	1203.99	1026.22	2.2649	15.63
FBgn0035380	1631	1453.18	0	0
FBgn0000173	942.366	764.832	171.909	884.191
FBgn0027584	1878.18	1700.37	0.26236	3
FBgn0030313	933.971	756.435	0.982916	5
FBgn0011710	2026	1848.18	119.723	1488
FBgn0038640	2394	2216.18	9.19249	137
FBgn0051785	1487	1309.18	0	0
FBgn0083228	3984.54	3806.72	0.566627	14.506
FBtr0304153	426	248.765	0	0
FBgn0032901	4684.3	4506.48	51.5421	1562
FBgn0053054	705.701	528.276	17.4214	61.891
FBgn0033919	2659.01	2481.19	14.2638	238
FBgn0046113	3004	2826.18	0	0
FBgn0260742	1887.11	1709.29	102.441	1177.53
FBgn0014018	3102.15	2924.33	90.9199	1788
FBgn0000108	5699.76	5521.94	1.27855	47.478
FBgn0032054	1550.01	1372.19	43.3474	400
FBgn0039233	708	530.575	35.5939	127
FBgn0051054	523	345.679	22.2199	51.653
FBgn0030181	1100.99	923.17	0.001786	0.012
FBgn0040096	612	434.639	0.342129	1
FBgn0014454	858	680.485	0	0
FBgn0039042	672	494.589	0	0
FBgn0053792	678	500.588	0	0
FBgn0262881	318	140.947	0	0
FBgn0051614	825	647.515	38.6735	168.401
FBgn0032646	1526	1348.18	54.708	496
FBgn0030477	1282	1104.18	0.404016	3
FBgn0033388	2051.42	1873.6	9.84153	124
FBgn0032775	2549.14	2371.32	154.702	2467
FBgn0038412	2011	1833.18	0	0
FBgn0050278	1033.33	855.61	0	0
FBgn0026778	1484	1306.18	7.62762	67
FBgn0037428	1270	1092.18	0	0
FBgn0003942	592	414.646	4198.91	11708.4
FBgn0263973	6235.7	6057.89	0.736772	30.015
FBgn0033199	1479	1301.18	23.2656	203.58
FBgn0036529	2199	2021.18	0	0
FBgn0024995	1181	1003.18	0.148231	1
FBgn0029840	7082.64	6904.82	23.5783	1094.83
FBgn0036953	1207.5	1029.68	0	0
FBgn0039682	579.98	402.631	33.6088	91
FBgn0052821	354	176.836	1.16357	1.384
FBgn0263072	8956.12	8778.3	0.254126	15.002
FBgn0264959	3443.69	3265.88	59.0123	1296.06
FBgn0030541	2197	2019.18	0	0
FBgn0035872	2802.37	2624.55	142.439	2514
FBgn0260431	1598	1420.18	1.47637	14.1
FBgn0050001	1327	1149.18	6.34053	49
FBgn0034144	1664	1486.18	0.100057	1
FBgn0051029	3002	2824.18	1.68491	32
FBgn0030959	1894	1716.18	30.0654	346.986
FBgn0051961	1338.44	1160.63	27.4183	214
FBgn0040228	730	552.564	30.679	114
FBgn0010269	1686.86	1509.05	25.2264	256
FBgn0028532	867	689.481	0	0
FBgn0045866	807	629.526	195.821	829
FBgn0033203	1196.81	1019	0.437791	3
FBgn0033128	1188	1010.18	44.3083	301
FBgn0052598	967	789.429	0.094184	0.5
FBgn0050042	852	674.493	0.224483	1.018
FBgn0262636	4304.98	4127.17	1.36949	38.01
FBgn0026181	5768.19	5590.38	79.8192	3000.75
FBgn0015039	1667	1489.18	0	0
FBgn0013300	663	485.598	0	0
FBgn0029957	2688	2510.18	29.5355	498.575
FBgn0036927	1756.76	1578.94	4.99147	53
FBgn0051089	1408	1230.18	0	0
FBgn0027532	3641	3463.18	27.1369	632
FBgn0053100	2481.24	2303.42	43.2565	670.049
FBgn0041234	1221	1043.18	0.285094	2
FBgn0036282	2165	1987.18	0.673477	9
FBgn0011655	3290.33	3112.52	67.4098	1410.96
FBgn0053117	522	344.68	0	0
FBgn0262900	490	312.705	17.5948	37
FBgn0033065	1828.76	1650.94	0.450358	5
FBgn0085297	373	195.825	0	0
FBgn0041103	948	770.459	0	0
FBgn0039598	1236	1058.18	0	0
FBgn0037123	826	648.513	0	0
FBgn0052984	1935	1757.18	7.5039	88.672
FBgn0010808	940	762.464	123.843	635
FBgn0039224	1837	1659.18	0	0
FBgn0034982	2538.17	2360.35	32.0014	507.957
FBgn0046225	2194.07	2016.25	12.5683	170.413
FBgn0031853	3017	2839.18	0.10475	2
FBgn0261836	33000.2	32815.5	111.556	24618
FBgn0036964	903	725.473	21.1122	103
FBgn0039169	3490	3312.18	12.3912	276
FBgn0004926	1128	950.183	361.043	2307
FBgn0034792	2514.77	2336.95	79.0297	1242
FBgn0039857	966.986	789.415	5191.68	27561
FBgn0036274	1968	1790.18	0	0
FBgn0051211	2881.52	2703.7	54.3947	989
FBgn0259229	2477	2299.18	0	0
FBgn0034002	2226.87	2049.05	11.8929	163.879
FBgn0037931	2946	2768.18	13.2147	246
FBgn0036805	853.844	676.333	115.21	524
FBgn0004108	3390.34	3212.52	15.7741	340.78
FBgn0039141	3140.99	2963.17	23.3532	465.354
FBgn0035501	1900.2	1722.38	0.777019	9
FBgn0033784	2096.02	1918.2	19.6131	253.001
FBtr0347010	1428	1250.18	0	0
FBgn0010313	5166.64	4988.82	2.36007	79.177
FBgn0025519	1977	1799.18	26.1174	316
FBgn0020620	2678.38	2500.57	99.846	1679
FBgn0265608	583	405.65	0.366578	1
FBgn0013323	888.22	710.57	0.837089	4
FBgn0034087	5875.63	5697.82	53.7572	2059.81
FBgn0000644	963	785.436	0.7573	4
FBgn0038201	2512	2334.18	0.063706	1
FBgn0025839	522.734	345.414	111.931	260
FBgn0004959	2094.33	1916.51	0.07759	1
FBgn0039836	1075	897.183	4.97232	30
FBgn0030151	1472.17	1294.36	104.431	909.001
FBgn0031749	1363	1185.18	0.250936	2
FBgn0002466	6074.56	5896.74	36.1118	1432
FBgn0024293	1329	1151.18	0.129174	1
FBgn0052066	2126.3	1948.48	129.968	1703
FBgn0017550	2675.99	2498.18	95.7496	1608.58
FBgn0266671	2405	2227.18	28.7098	430
FBgn0033467	562	384.657	5.79877	15
FBgn0034564	474	296.718	80.6864	161
FBgn0261505	1338.92	1161.11	13.3293	104.079
FBgn0037138	2730.64	2552.82	34.3677	590
FBgn0005649	3259.41	3081.6	84.1547	1743.96
FBgn0053783	495	317.701	0	0
FBgn0037084	1388.95	1211.13	15.7123	127.971
FBgn0031345	684	506.586	0	0
FBgn0015737	2360	2182.18	200.207	2938
FBgn0036716	2504	2326.18	0.004108	0.064
FBgn0039492	3889.58	3711.77	44.3162	1106.18
FBgn0020643	416	238.779	0	0
FBgn0260761	939	761.464	0.195285	1
FBgn0014011	1805.67	1627.85	80.9866	886.562
FBgn0026741	740	562.56	33.3058	126
FBgn0037379	3917.94	3740.13	28.3877	714
FBgn0037679	1723.48	1545.67	8.56234	89
FBgn0040397	4625.51	4447.7	8.29284	248.04
FBgn0263848	615	437.636	0	0
FBgn0037027	3367.54	3189.72	29.3701	630
FBgn0029727	1985	1807.18	0.164568	2
FBgn0027575	3978.13	3800.31	1.09707	28.036
FBgn0021856	933.898	756.356	67.8284	345
FBgn0028543	1435	1257.18	67.1844	568
FBgn0004117	1945.2	1767.39	0.252412	3
FBgn0013763	1541.18	1363.37	2396.6	21973
FBgn0030374	480.5	303.213	0	0
FBgn0038440	1089	911.183	0	0
FBgn0283494	1065	887.183	183.703	1096
FBgn0030789	1606.02	1428.21	16.4266	157.769
FBgn0030968	885.629	708.1	10.2901	49
FBgn0030801	1100.66	922.846	12.9368	80.286
FBgn0028509	4150.25	3972.44	30.2463	808.001
FBgn0053469	621.475	444.1	0.33484	1
FBgn0036771	1485	1307.18	11.0658	97.275
FBgn0085484	1590	1412.18	19.2699	183
FBgn0033352	4050.61	3872.8	52.1043	1357
FBgn0030039	1044	866.183	19.7427	115
FBgn0027548	3315.31	3137.49	43.9466	927.234
FBgn0026441	3269.11	3091.3	35.8372	745
FBgn0284257	2266.33	2088.51	40.7977	573
FBgn0004778	580	402.651	0	0
FBgn0085444	4577.73	4399.92	26.1924	775
FBgn0027453	1949	1771.18	46.6775	555.972
FBgn0262867	4811.12	4633.31	0.38513	12
FBgn0025583	367	189.828	0	0
FBgn0037614	1927.84	1750.03	21.4976	252.997
FBgn0035231	1697	1519.18	3.52568	36.019
FBgn0031903	2375	2197.18	0	0
FBgn0029962	3875	3697.18	0.000362	0.009
FBgn0045469	1194	1016.18	4.2437	29
FBgn0262937	2373	2195.18	38.6798	571
FBgn0034956	1742.63	1564.81	2.47075	26
FBgn0031859	976.25	798.657	0	0
FBgn0034623	883	705.476	0	0
FBgn0031879	11649.7	11471.9	0.038887	3
FBgn0001316	8280.97	8103.15	161.968	8826
FBgn0026402	1349	1171.18	21.5845	170
FBgn0267105	291	113.87	0	0
FBgn0261963	2463.16	2285.34	0.066179	1.018
FBgn0086778	5050.26	4872.44	0.824654	27.021
FBgn0034033	506.437	329.128	28.9157	64
FBgn0039201	2425.57	2247.75	1.0585	16
FBgn0262533	994.91	817.104	5.68539	31.24
FBgn0031217	1453.07	1275.26	52.0062	446
FBgn0033762	2542.65	2364.83	19.4302	309
FBgn0262024	352	174.837	0	0
FBgn0052267	489	311.706	44.8437	94
FBgn0038515	1848.04	1670.22	30.5379	343
FBgn0031815	2103.95	1926.14	33.2743	431
FBgn0035976	1940.51	1762.69	15.0163	177.999
FBgn0261554	5348.09	5170.27	23.7135	824.502
FBgn0036871	458	280.733	0	0
FBgn0036990	1029	851.183	17.6448	101
FBgn0022774	1501	1323.18	60.4618	538
FBgn0001974	1769	1591.18	23.0832	247
FBgn0284223	4602	4424.18	1.88008	55.936
FBgn0038439	6918	6740.18	0.022062	1
FBgn0020655	2082.19	1904.37	57.9389	742
FBgn0034577	1918	1740.18	128.007	1498
FBgn0051450	581	403.651	46.0493	125
FBgn0086444	2791	2613.18	24.9243	438
FBgn0267523	123	58.615	1237	487.596
FBgn0039371	867.5	689.989	0	0
FBgn0034924	1875	1697.18	0.262852	3
FBgn0030344	4054	3876.18	31.6496	825
FBgn0035511	552	374.662	0	0
FBgn0030417	2853	2675.18	6.63958	119.447
FBgn0051788	349.969	172.806	0.86052	1
FBgn0039705	2341.56	2163.74	50.8562	740
FBgn0263390	2457.33	2279.52	0.260937	4
FBgn0033185	2163.04	1985.23	14.6813	196
FBgn0023525	1187.52	1009.71	5.89092	40
FBgn0031824	1441	1263.18	18.5998	158
FBgn0029964	622	444.631	0	0
FBgn0053558	5294.28	5116.46	53.0988	1826.99
FBgn0038530	742	564.559	3.42415	13
FBgn0033558	2777.59	2599.77	0.343191	6
FBgn0034585	2319	2141.18	33.7189	485.522
FBgn0052687	2375.46	2197.64	16.8485	249
FBgn0260771	2049	1871.18	12.8741	162
FBgn0038639	2344.03	2166.21	12.4936	182
FBgn0085440	2920.76	2742.94	0.231693	4.274
FBgn0261983	2995.83	2818.01	42.1464	798.702
FBgn0261014	3021.29	2843.47	288.525	5517.16
FBgn0085411	3006.25	2828.43	0.210662	4.007
FBgn0039218	405	227.792	57.4463	88
FBgn0033252	4483.49	4305.67	0.315152	9.125
FBgn0031678	2267	2089.18	78.8645	1108
FBgn0038357	1127	949.183	0	0
FBgn0037304	1859.24	1681.42	0.353754	4
FBgn0040271	4664.06	4486.24	17.2216	519.563
FBgn0032259	1564.77	1386.95	10.7055	99.851
FBgn0260969	679	501.587	0.889391	3
FBgn0261803	1433.87	1256.05	0.364302	3.078
FBgn0030748	2057.78	1879.97	50.4407	637.694
FBgn0039130	1562	1384.18	100.447	935
FBgn0020279	5022.78	4844.96	279.513	9106.98
FBgn0034795	4682	4504.18	18.9575	574.22
FBgn0015756	761.388	583.939	4166.65	16362
FBgn0035839	920	742.471	6.2087	31
FBgn0037958	2492	2314.18	16.8353	262
FBgn0260653	2362.43	2184.61	0.272272	4
FBgn0034427	1273	1095.18	0.135779	1
FBgn0032374	1002.88	825.113	0.360441	2
FBgn0041233	1200	1022.18	0.145475	1
FBgn0033602	1386	1208.18	0	0
FBgn0039594	3653.42	3475.6	0.470632	11.001
FBgn0040653	767	589.55	0.504461	2
FBgn0038672	1321.75	1143.93	11.0494	85
FBgn0030004	2683	2505.18	3.3834	57
FBgn0051357	1681	1503.18	27.6001	279
FBgn0051550	2739.76	2561.95	52.5868	906.001
FBgn0037980	1797.08	1619.26	10.2853	112
FBgn0036211	1299.79	1121.97	65.819	496.611
FBgn0039612	2099	1921.18	317.424	4101
FBgn0034221	1700	1522.18	9.37827	96
FBgn0033097	1278	1100.18	0	0
FBgn0002973	3266.72	3088.91	6.57952	136.672
FBgn0035209	528	350.676	70.3914	166
FBgn0013334	4855.72	4677.9	29.0863	914.999
FBgn0038803	2612.88	2435.06	17.1012	280.039
FBgn0032217	2080	1902.18	56.6569	724.748
FBgn0259113	4624	4446.18	37.8597	1132
FBgn0034225	2058.44	1880.62	3.19742	40.438
FBgn0283712	4750.29	4572.47	46.1802	1420
FBgn0030745	1766.83	1589.01	38.6285	412.778
FBgn0033725	1511.94	1334.12	1.33753	12
FBgn0053265	5578	5400.18	0.027537	1
FBgn0041249	1137	959.183	0	0
FBgn0034145	3525.4	3347.58	0.088842	2.001
FBgn0262361	377	199.822	0	0
FBgn0036398	12673.2	12495.4	47.8111	4017.55
FBgn0038009	411	233.787	0	0
FBgn0036987	1362.22	1184.4	14.4384	115
FBgn0005660	3142.13	2964.31	7.39562	147.428
FBgn0041247	1417	1239.18	0	0
FBgn0029716	2246	2068.18	0.244341	3.398
FBgn0259682	1599.78	1421.96	1.67321	15.999
FBgn0032780	1224.85	1047.03	1.74574	12.292
FBgn0040890	435	257.756	61.7295	107
FBgn0026754	1743	1565.18	0	0
FBgn0035056	1647	1469.18	0.404858	4
FBgn0053928	543	365.667	0.813322	2
FBgn0284252	3803.99	3626.17	53.2695	1299
FBgn0086532	1759.34	1581.52	90.0759	958
FBgn0001285	1148.5	970.828	0	0
FBgn0083940	2479.39	2301.58	0.452264	7.001
FBgn0031633	1199.98	1022.16	84.6685	582
FBgn0085212	533	355.672	17.9778	43
FBgn0003254	4143.53	3965.71	0.149988	4
FBgn0000567	5172.25	4994.44	7.80072	262.001
FBgn0029931	1167	989.183	0	0
FBgn0026391	1140	962.183	0	0
FBgn0038845	1674	1496.18	0	0
FBgn0034136	3040	2862.18	0.311725	6
FBgn0052772	2639.88	2462.06	24.3402	403
FBgn0016977	18192.2	18014.4	73.624	8919.11
FBgn0033461	1500.49	1322.67	0.124314	1.105
FBgn0042207	1188	1010.18	1.17763	8
FBgn0263036	853	675.492	0	0
FBgn0050381	1180.39	1002.57	11.2018	75.524
FBgn0036925	1917	1739.18	0	0
FBgn0050016	446	268.744	0	0
FBgn0011762	1569	1391.18	13.2543	124
FBgn0263326	369.319	192.145	1.54781	2
FBgn0028879	5934.33	5756.52	0.025831	1
FBgn0031905	2252	2074.18	0	0
FBgn0003373	1109	931.183	0.319384	2
FBgn0038482	925	747.464	0	0
FBgn0035960	1306	1128.18	1.97711	15
FBgn0013749	731.762	554.325	66.7963	249
FBgn0001991	8651.07	8473.25	0.105297	6.003
FBgn0039463	1587	1409.18	0	0
FBgn0053710	715	537.571	0	0
FBgn0261531	429	251.762	0	0
FBgn0039205	564.262	386.919	10.3768	27
FBgn0087002	10676.1	10498.3	4.40173	310.76
FBgn0032284	538	360.669	0	0
FBgn0000053	3442	3264.18	58.8582	1292
FBgn0260003	9644.69	9466.87	41.1071	2617.01
FBgn0040648	561	383.658	0	0
FBgn0031320	1667	1489.18	12.6816	127
FBgn0027364	1637.5	1459.68	0	0
FBgn0051128	860	682.483	0.217885	1
FBgn0032261	744.915	567.472	27.4175	104.629
FBgn0039304	1402	1224.18	30.2462	249
FBgn0037829	1685	1507.18	0	0
FBgn0038810	2149	1971.18	42.0191	557
FBgn0085443	4862.69	4684.87	70.2254	2212.45
FBgn0062412	953	775.451	0.958813	5
FBgn0028938	2379.5	2201.68	0	0
FBgn0033480	460.109	282.84	46.2657	88
FBgn0033972	1186	1008.18	48.3785	328
FBgn0028844	641	463.61	0	0
FBgn0029172	1312	1134.18	0	0
FBgn0039797	1849.4	1671.58	16.9023	190
FBgn0035555	1645	1467.18	0	0
FBgn0034215	1245.15	1067.33	34.4126	247
FBgn0001090	2051.73	1873.91	2.52081	31.766
FBgn0034853	4537	4359.18	16.2717	477
FBgn0035955	1104	926.183	0	0
FBgn0052183	2778	2600.18	0.251706	4.401
FBgn0264363	414	236.782	0	0
FBgn0261434	1567	1389.18	0	0
FBgn0011659	2070.66	1892.84	33.2311	423
FBgn0040230	3471.05	3293.23	20.0484	444
FBgn0033999	1444.5	1266.68	0	0
FBgn0030596	1979	1801.18	1.23837	15
FBgn0263084	338	160.842	0.924526	1
FBgn0265146	342.5	165.524	0	0
FBgn0260962	3881	3703.18	75.7329	1886
FBgn0033990	1247.9	1070.09	13.4794	97
FBgn0032877	1067.77	889.95	12.1976	73
FBgn0053511	1248	1070.18	1.38951	10
FBgn0013683	291	113.87	0	0
FBgn0030300	2628	2450.18	5.82628	96
FBgn0053285	767	589.55	0	0
FBgn0050484	3274	3096.18	0.960554	20
FBgn0032321	1238.2	1060.38	46.6984	333
FBgn0030898	947	769.46	0	0
FBgn0000464	7799.79	7621.97	22.7189	1164.49
FBgn0262036	817	639.517	0	0
FBgn0029174	1495.91	1318.09	142.6	1264
FBgn0035987	1504.69	1326.87	59.0965	527.317
FBgn0031092	1131	953.183	54.9142	352
FBgn0261287	982.933	805.292	2.03122	11
FBgn0035522	4187	4009.18	0.03709	1
FBgn0032161	1099.54	921.725	4.35593	27
FBgn0002673	1882.58	1704.76	6.01872	69.001
FBgn0267648	4516	4338.18	0.860785	25.112
FBgn0033925	1328	1150.18	18.2293	141
FBgn0262509	7113.78	6935.96	4.43795	207.001
FBgn0266101	3784.41	3606.59	4.09477	99.313
FBgn0261599	508.937	331.626	5129.75	11440
FBgn0010774	1328	1150.18	145.311	1123.95
FBgn0261710	8210.45	8032.64	192.697	10409.2
FBgn0267728	1968	1790.18	0	0
FBgn0036569	2900	2722.18	6.93753	127
FBgn0037010	1906.28	1728.47	51.2814	596.077
FBgn0052170	2064	1886.18	5.4984	69.743
FBgn0034443	497	319.699	55.3508	119
FBgn0261930	3208.26	3030.45	0.099015	2.018
FBgn0032880	2635.59	2457.77	142.606	2357
FBgn0030981	787	609.539	0	0
FBgn0031347	2227	2049.18	0.145133	2
FBgn0005677	4952.42	4774.6	0.28264	9.074
FBgn0036877	1652	1474.18	0.201742	2
FBgn0039873	1996	1818.18	0.163573	2
FBgn0015904	2929.97	2752.15	0.000357	0.006
FBgn0026190	1882	1704.18	0	0
FBgn0015381	3364.47	3186.66	0.16654	3.569
FBgn0031623	591	413.647	2.15695	6
FBgn0022069	2882	2704.18	36.0733	656
FBgn0267650	2367	2189.18	0.587696	8.652
FBgn0000253	1271.2	1093.5	783.429	5761.01
FBgn0013435	1251	1073.18	9.42223	68
FBgn0038693	8748.41	8570.6	0.730657	42.112
FBgn0263398	1591.2	1413.38	27.0391	256.999
FBgn0266170	1873	1695.18	0.278718	3.177
FBgn0033192	7976.29	7798.47	8.40906	441
FBgn0262873	378	200.821	0.740472	1
FBgn0004650	6581	6403.18	2.34554	101
FBgn0030665	1741.82	1564	0.613089	6.448
FBgn0052783	3306	3128.18	1.15482	24.293
FBgn0025638	732.174	554.722	82.8325	308.999
FBgn0262786	583	405.65	0	0
FBgn0040600	1129.63	952.018	63.8746	408.935
FBgn0020642	505	327.692	0	0
FBgn0031232	1274.09	1096.28	0.271286	2
FBgn0263144	4924.66	4746.84	69.2945	2212
FBgn0261349	1558	1380.18	1.58929	14.751
FBgn0040104	974	796.42	0.373427	2
FBgn0035528	858	680.485	152.967	700
FBgn0259227	5541	5363.18	65.4727	2361.37
FBgn0031733	2397	2219.18	0.067008	1
FBgn0032224	1357.04	1179.23	20.1763	160
FBgn0011555	1047	869.183	0	0
FBgn0260396	457	279.733	0.531587	1
FBgn0001565	1966.85	1789.03	127.172	1530
FBgn0000022	917	739.471	0	0
FBgn0086758	5545.4	5367.58	163.818	5913.21
FBgn0085224	1184	1006.18	8.42396	57
FBgn0029854	582.259	404.908	81.5296	222
FBgn0037534	1974	1796.18	0.091586	1.106
FBgn0020379	4476.87	4299.05	14.4586	418.002
FBgn0033593	450	272.739	0.545219	1
FBgn0039137	2715.59	2537.77	11.8363	202
FBgn0039048	2959	2781.18	0.053467	1
FBgn0021818	5426.93	5249.11	31.6674	1117.84
FBgn0023519	875.477	697.948	75.8482	356
FBgn0029903	5852.92	5675.11	69.5155	2653
FBgn0011740	4001.02	3823.2	17.8527	459
FBgn0050101	1545	1367.18	0.543828	5
FBgn0030660	1742.95	1565.13	9.69213	102.012
FBgn0038087	2514.33	2336.52	0	0
FBgn0262127	5087.25	4909.43	84.951	2804.67
FBgn0044817	563	385.657	0.083175	0.216
FBgn0010620	1717	1539.18	0.772891	8
FBgn0032205	861	683.483	13.7067	63
FBgn0026376	4549.27	4371.45	42.7591	1257
FBgn0025724	3066	2888.18	147.2	2859
FBgn0036335	602	424.642	25.2132	72
FBgn0012042	790	612.537	1.69935	7
FBgn0029885	851	673.494	52.3279	237
FBgn0051735	1370.5	1192.68	0	0
FBgn0035243	726	548.564	51.5044	190
FBgn0041789	2142.64	1964.82	176.854	2336.79
FBgn0003356	862	684.482	0	0
FBgn0264487	604	426.641	0	0
FBgn0038377	1199	1021.18	0	0
FBgn0026196	1813	1635.18	124.678	1371
FBgn0266918	2356	2178.18	76.9392	1127
FBgn0027615	1637.13	1459.31	13.0431	128
FBgn0005590	1466	1288.18	0	0
FBgn0035162	4242.37	4064.55	367.243	10038
FBgn0038756	405.5	228.293	0	0
FBgn0259166	3352.54	3174.73	23.3729	499
FBgn0038833	681	503.586	0	0
FBgn0031803	1515	1337.18	0.111206	1
