"ID","Untreated_1","Untreated_3","Untreated_4","RNAi_1","RNAi_3","RNAi_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0082139",291.05881947385,269.057856821569,229.382257704833,45.18902040886,73.0887481340486,82.2135631327967,0.00347568975446283,-2.01767529440509,5.14952932322457e-05,0.246955791142492,2.45895899630223
"FBtr0113011",221.008441515724,287.510700180679,201.113533763244,82.2285139334198,63.3323659598987,65.6044806055673,0.00347568975446283,-1.73575999610983,5.25494910044122e-05,0.30025080184565,2.45895899630223
"FBtr0306244",299.573841594117,273.1225597532,293.280445146697,104.825182272013,101.902085388895,142.907719435803,0.00347568975446283,-1.32497308126397,5.17438115508159e-05,0.399156640831296,2.45895899630223
"FBtr0305668",457.984762175616,423.087159762847,401.382812365634,188.959379109925,216.896622166398,231.803886442168,0.00345395127475657,-1.01332976298342,5.04736584665417e-05,0.4954015326399,2.46168379336196
"FBtr0303445",31.0343061223872,31.2515614808703,28.6188206290013,11.2580907854183,11.7932103352148,11.893436711541,0.00345068275428986,-1.41227760878441,5.00859272691865e-05,0.375718065482426,2.46209496664146
"FBtr0345487",153.702075329211,171.346401076739,135.377555322752,49.2420079388737,62.0397967702135,43.2028065571139,0.00361806471532063,-1.590634779123,5.71423215492973e-05,0.33202533177486,2.44152366930172
"FBtr0334309",419.990061694291,339.17532329356,411.891693732039,71.0281218522926,138.967493990216,87.0862204116839,0.00365889525056446,-2.03300823359483,5.79928316467613e-05,0.244345047098803,2.43665002362436
"FBtr0303994",90.3471831663757,88.3922943197676,76.5731932595939,23.1524874980532,34.7443520543382,25.598691440765,0.00368631195097438,-1.63666687394449,5.94633278962257e-05,0.321598621138724,2.43340791576527
"FBtr0081958",49.3324758789659,38.3350730815564,51.6277796561962,2.54873511411781,7.51252671012065,5.71944116438889,0.00361806471532063,-3.30469113231602,5.71118620146392e-05,0.101201941150234,2.44152366930172
"FBtr0332046",804.722510010896,839.235132717061,747.306709214324,354.560595935079,364.490317754934,461.297302405921,0.00348491822204835,-1.02768853840978,5.29846106117157e-05,0.490495382986534,2.45780740870797
