Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0333801	179	96	99	102	65	55	93	144	139	52	89	68	97.58	125	70	0.558	-0.843	-3.047	0.00231139215228074	0.0307218922359118	0	0.0927	0.0437	0.0437	TRUE	NA
FBtr0330156	1328	502	439	604	373	399	687	752	618	308	512	495	562.22	686	438	0.622	-0.685	-3.046	0.00232196129441197	0.0308392021467283	0.0319	0.0375	0.0346	0.0346	TRUE	NA
FBtr0088679	386	271	195	204	170	151	200	406	275	104	233	187	234.23	294	175	0.583	-0.778	-3.045	0.00232691030341868	0.0308690916928661	0.0317	0.0537	0.0423	0.0423	TRUE	NA
FBtr0332102	1290	291	221	926	167	173	668	436	311	473	229	215	388.6	472	306	0.633	-0.66	-3.043	0.0023409568280713	0.0310216234048011	0.0193	0.0427	0.0304	0.0304	TRUE	NA
FBtr0343050	420	180	121	295	75	82	217	270	170	151	103	102	168.8	219	119	0.537	-0.898	-3.042	0.00234651798849309	0.0310676711584645	0.0471	0.0645	0.0557	0.0557	TRUE	NA
FBtr0072800	715	302	286	561	198	204	370	452	403	286	272	253	339.46	408	270	0.667	-0.585	-3.04	0.00236775113660801	0.0313063418219226	0.0068	0.0451	0.0235	0.0235	TRUE	NA
FBtr0073268	120	97	67	65	43	43	62	145	94	33	59	53	74.56	100	48	0.491	-1.026	-3.038	0.00238050349530736	0.0314298098812099	0.0244	0.1133	0.0666	0.0666	TRUE	NA
FBtr0082686	511	165	191	341	113	144	264	247	269	174	155	179	214.77	260	169	0.651	-0.619	-3.035	0.00240592242960045	0.0316926088622945	0	0.0563	0.0248	0.0248	TRUE	NA
FBtr0084403	1167	398	366	380	279	335	604	596	516	194	383	416	451.42	572	331	0.549	-0.865	-3.034	0.0024150963750095	0.03175119993004	0.0726	0.0404	0.0561	0.0561	TRUE	NA
FBtr0081684	2204	984	926	1481	634	897	1141	1474	1304	756	871	1113	1109.8	1306	913	0.696	-0.522	-3.033	0.00242251934195994	0.0317928706814638	0.0105	0.0318	0.0204	0.0204	TRUE	NA
FBtr0300611	2991	1383	1359	2077	1137	1261	1548	2072	1914	1061	1561	1564	1620.07	1845	1395	0.749	-0.417	-3.027	0.00247008080884987	0.0323450774162568	0	0.0299	0.013	0.013	TRUE	NA
FBtr0332870	3198	647	746	2477	492	621	1655	969	1051	1265	676	770	1064.32	1225	904	0.733	-0.449	-3.025	0.0024890245600205	0.0325108036616755	0.003	0.032	0.0147	0.0147	TRUE	NA
FBtr0332925	4681	798	617	4474	315	347	2422	1195	869	2285	433	430	1272.44	1495	1049	0.55	-0.863	-3.025	0.00249008755647336	0.0325108036616755	0.0871	0.031	0.0572	0.0572	TRUE	NA
FBtr0082117	265	150	122	129	101	81	137	225	172	66	139	100	139.79	178	102	0.557	-0.844	-3.023	0.00250488054670407	0.0326557418951671	0.025	0.0725	0.0483	0.0483	TRUE	NA
FBtr0301289	2562	1317	1231	2491	587	709	1326	1973	1734	1272	806	880	1331.75	1678	986	0.583	-0.778	-3.02	0.00252371675786812	0.0328287302672389	0.0638	0.0308	0.0469	0.0469	TRUE	NA
FBtr0344847	442	74	91	187	63	49	229	111	128	95	87	61	118.43	156	81	0.532	-0.91	-3.019	0.00253834547722326	0.032970535857237	0.0285	0.0809	0.0547	0.0547	TRUE	NA
FBtr0077426	1226	449	513	703	252	446	634	673	723	359	346	553	548.01	677	419	0.617	-0.697	-3.016	0.00255894485422357	0.0331165277367002	0.0335	0.0378	0.0365	0.0365	TRUE	NA
FBtr0334275	870	208	260	643	164	145	450	312	366	328	225	180	310.25	376	244	0.642	-0.64	-3.016	0.00255878733850332	0.0331165277367002	0.0122	0.0469	0.0286	0.0286	TRUE	NA
FBtr0080242	18138	6496	6661	11038	5301	6411	9386	9732	9383	5636	7280	7953	8228.38	9500	6956	0.725	-0.464	-3.009	0.00262253566308522	0.0338001306702289	0.0103	0.0267	0.017	0.017	TRUE	NA
FBtr0302307	857	205	178	673	61	116	443	307	251	344	84	144	262.11	334	191	0.512	-0.965	-3.009	0.00262043996430305	0.0338001306702289	0.0893	0.0508	0.0685	0.0685	TRUE	NA
FBtr0089463	1723	511	579	1249	443	469	892	766	816	638	608	582	716.79	825	609	0.739	-0.436	-3	0.00269612984526576	0.0344711837018588	0	0.035	0.0137	0.0137	TRUE	NA
FBtr0302375	4530	1556	1410	3020	1023	1409	2344	2331	1986	1542	1405	1748	1892.73	2220	1565	0.705	-0.504	-3	0.00269991663977522	0.0344868052521757	0.0129	0.0294	0.0198	0.0198	TRUE	NA
FBtr0077878	7114	3238	2750	1954	2287	2655	3681	4851	3874	998	3141	3294	3306.37	4135	2478	0.531	-0.912	-2.997	0.0027247908843184	0.0347794195775446	0.114	0.0279	0.0664	0.0664	TRUE	NA
FBtr0070515	580	80	143	141	78	73	300	120	201	72	107	91	148.52	207	90	0.445	-1.167	-2.996	0.00273356971129947	0.0348161135799848	0.1347	0.0698	0.1006	0.1006	TRUE	NA
FBtr0334164	1159	499	388	721	190	364	600	748	547	368	261	452	495.76	632	360	0.572	-0.806	-2.995	0.00274736223857948	0.0349414704261032	0.0595	0.0391	0.0499	0.0499	TRUE	NA
FBtr0075325	1092	317	308	692	206	287	565	475	434	353	283	356	411.03	491	331	0.675	-0.567	-2.992	0.00277229948502284	0.0351827476252073	0.0075	0.0418	0.0231	0.0231	TRUE	NA
FBtr0304053	1015	297	267	772	197	167	525	445	376	394	271	207	369.7	449	291	0.637	-0.651	-2.992	0.00277173539378326	0.0351827476252073	0.0194	0.0435	0.0309	0.0309	TRUE	NA
FBtr0071315	1458	570	613	934	442	561	754	854	863	477	607	696	708.63	824	593	0.713	-0.489	-2.991	0.00277940132536648	0.035247590571368	0.0054	0.0351	0.0177	0.0177	TRUE	NA
FBtr0299908	937	591	592	530	441	558	485	885	834	271	606	692	628.78	735	523	0.682	-0.552	-2.99	0.00279076792759298	0.0353663863947331	0	0.0363	0.0228	0.0228	TRUE	NA
FBtr0306326	449	158	179	260	116	142	232	237	252	133	159	176	198.24	240	156	0.643	-0.638	-2.988	0.00280749571281523	0.035527472571827	0	0.0588	0.0274	0.0274	TRUE	NA
FBtr0076457	742	270	323	546	215	234	384	404	455	279	295	290	351.3	414	288	0.697	-0.521	-2.985	0.00283357028313751	0.0357797840950084	0	0.0445	0.0189	0.0189	TRUE	NA
FBtr0077100	4819	1342	1419	2839	1166	1277	2494	2010	1999	1450	1601	1584	1856.37	2168	1545	0.715	-0.484	-2.985	0.00283467011826605	0.0357797840950084	0.0121	0.0294	0.0184	0.0184	TRUE	NA
FBtr0086148	913	275	294	482	228	244	472	412	414	246	313	303	360.09	433	287	0.657	-0.605	-2.985	0.00283552412532936	0.0357797840950084	0.0128	0.044	0.0265	0.0265	TRUE	NA
FBtr0100008	4956	2130	1830	2128	1559	1802	2565	3191	2578	1087	2141	2236	2299.42	2778	1821	0.625	-0.678	-2.985	0.00283234980792947	0.0357797840950084	0.0444	0.0288	0.0367	0.0367	TRUE	NA
FBtr0079447	534	98	195	299	79	90	276	147	275	153	108	112	178.44	233	124	0.533	-0.909	-2.984	0.0028439808936874	0.0358153231746366	0.0572	0.0624	0.0599	0.0599	TRUE	NA
FBtr0305029	12071	5007	4200	5878	3796	4054	6246	7501	5916	3002	5213	5029	5484.61	6554	4415	0.654	-0.612	-2.984	0.00284441405575515	0.0358153231746366	0.0328	0.0271	0.0301	0.0301	TRUE	NA
FBtr0075560	1847	339	418	845	329	211	956	508	589	431	452	262	532.92	684	382	0.574	-0.802	-2.98	0.00288140071785775	0.0362294670217637	0.0623	0.0381	0.0498	0.0498	TRUE	NA
FBtr0075151	6013	2247	1880	4281	1630	1760	3112	3366	2648	2186	2238	2183	2622.34	3042	2202	0.724	-0.466	-2.979	0.00289615454278914	0.0363769146616949	0.009	0.0284	0.0172	0.0172	TRUE	NA
FBtr0303014	62	53	72	26	25	41	32	79	101	13	34	51	51.9	71	33	0.452	-1.145	-2.977	0.00291338095580503	0.0365536329710261	0.0116	0.1515	0.082	0.082	TRUE	NA
FBtr0308826	392	180	110	217	79	98	203	270	155	111	108	122	161.39	209	114	0.544	-0.879	-2.974	0.00293770159329359	0.036832656900749	0.0454	0.0663	0.0557	0.0557	TRUE	NA
FBtr0334011	93	21	21	37	8	4	48	31	30	19	11	5	24	36	12	0.309	-1.697	-2.973	0.00294858689127911	0.0369429537490217	0.0022	0.2974	0.1681	0.1681	TRUE	NA
FBtr0306705	1017	245	290	524	184	248	526	367	409	268	253	308	354.96	434	276	0.639	-0.646	-2.972	0.00295465848554689	0.0369928260918684	0.0194	0.0443	0.0309	0.0309	TRUE	NA
FBtr0330330	160	134	96	103	51	71	83	201	135	53	70	88	104.91	140	70	0.523	-0.935	-2.967	0.00300267411041524	0.0375143415871158	0.0348	0.088	0.0607	0.0607	TRUE	NA
FBtr0083020	1578	555	684	952	479	569	817	831	964	486	658	706	743.56	871	617	0.699	-0.517	-2.967	0.00300596521086239	0.037528955924747	0.0099	0.0347	0.0204	0.0204	TRUE	NA
FBtr0303161	1172	659	813	1182	329	261	606	987	1145	604	452	324	686.36	913	460	0.508	-0.978	-2.964	0.00303199827964782	0.0377474184132651	0.1267	0.0354	0.0767	0.0767	TRUE	NA
FBtr0303931	1018	181	245	621	156	173	527	271	345	317	214	215	314.84	381	249	0.66	-0.6	-2.963	0.0030438288402744	0.0378680562681396	0.0078	0.0466	0.0256	0.0256	TRUE	NA
FBtr0077466	85	34	43	40	9	20	44	51	61	20	12	25	35.52	52	19	0.379	-1.401	-2.963	0.00304932471627277	0.0379097705942245	0.0156	0.2094	0.1249	0.1249	TRUE	NA
FBtr0082615	120	24	38	85	4	5	62	36	54	43	5	6	34.45	51	18	0.255	-1.974	-2.962	0.00305221392953716	0.0379190425754508	0.318	0.2151	0.2594	0.2594	TRUE	NA
FBtr0070207	363	101	114	185	61	91	188	151	161	94	84	113	131.81	167	97	0.581	-0.783	-2.957	0.00310295480042497	0.0384683765762566	0.0101	0.0754	0.0419	0.0419	TRUE	NA
FBtr0339593	118872	19794	12459	65173	12663	9868	61514	29654	17550	33280	17390	12242	28604.91	36239	20971	0.597	-0.743	-2.956	0.00311451027126195	0.0385845946841003	0.0667	0.0261	0.0455	0.0455	TRUE	NA
FBtr0085841	454	130	111	173	66	107	235	195	156	88	91	133	149.63	195	104	0.529	-0.917	-2.95	0.0031809698617902	0.0392739487261517	0.0542	0.0695	0.0618	0.0618	TRUE	NA
FBtr0273230	416	162	100	173	91	83	215	243	141	88	125	103	152.52	200	105	0.522	-0.938	-2.948	0.0032006788089814	0.0394861986120571	0.0619	0.0686	0.0653	0.0653	TRUE	NA
FBtr0075607	3069	1027	945	2360	777	860	1588	1539	1331	1205	1067	1067	1299.49	1486	1113	0.749	-0.417	-2.946	0.00321549290311366	0.0396413135532988	0.0024	0.0309	0.0136	0.0136	TRUE	NA
FBtr0303010	678	6	3	162	2	3	351	9	4	83	3	4	75.54	121	30	0.306	-1.706	-2.946	0.00322408190449645	0.0397195215685562	0.1281	0.1122	0.1176	0.1176	TRUE	NA
FBtr0074964	482	74	52	282	34	39	249	111	73	144	47	48	112.1	144	80	0.541	-0.887	-2.945	0.00322712641522898	0.0397293621515769	0.0148	0.084	0.0514	0.0514	TRUE	NA
FBtr0333387	164	62	71	52	33	53	85	93	100	27	45	66	69.23	93	46	0.467	-1.1	-2.939	0.0032975403108372	0.0404835431221519	0.0477	0.12	0.0842	0.0842	TRUE	NA
FBtr0305350	522	11	7	145	5	5	270	16	10	74	7	6	63.93	99	29	0.359	-1.478	-2.933	0.00335184987965675	0.0410363849280329	0.0744	0.1279	0.1053	0.1053	TRUE	NA
FBtr0305149	950	456	296	811	183	166	492	683	417	414	251	206	410.51	531	290	0.528	-0.92	-2.932	0.0033668536281848	0.0411631012689823	0.0971	0.0418	0.0679	0.0679	TRUE	NA
FBtr0452125	2534	842	702	1937	537	643	1311	1261	989	989	737	798	1014.3	1187	841	0.706	-0.501	-2.929	0.00340313320899962	0.0415205721382154	0.0106	0.0323	0.02	0.02	TRUE	NA
FBtr0306235	14431	1231	1042	9769	954	929	7468	1844	1468	4988	1310	1153	3038.46	3593	2484	0.717	-0.481	-2.927	0.00341846261770364	0.0416788574567851	0.0117	0.0281	0.0188	0.0188	TRUE	NA
FBtr0089024	1069	301	392	809	235	275	553	451	552	413	323	341	438.88	519	359	0.691	-0.534	-2.925	0.00344566338198355	0.0419238176689622	0.0063	0.0408	0.0214	0.0214	TRUE	NA
FBtr0309258	225	11	103	44	16	17	116	16	145	22	22	21	57.26	92	22	0.238	-2.072	-2.921	0.00349050488350861	0.0423819642375778	0.5595	0.1397	0.3317	0.3317	TRUE	NA
FBtr0079576	4191	1353	1349	2880	1127	1279	2169	2027	1900	1471	1548	1587	1783.5	2032	1535	0.755	-0.405	-2.919	0.00350920406071242	0.0425506024935321	0.0034	0.0296	0.0133	0.0133	TRUE	NA
FBtr0079887	961	455	465	779	331	283	497	682	655	398	455	351	506.23	611	401	0.664	-0.59	-2.919	0.00350791587890809	0.0425506024935321	0.0176	0.0388	0.0273	0.0273	TRUE	NA
FBtr0079402	289	64	79	150	37	55	150	96	111	77	51	68	92.06	119	65	0.551	-0.861	-2.918	0.00351866973176279	0.0426361549483667	4e-04	0.0967	0.0497	0.0497	TRUE	NA
FBtr0085110	6787	1809	1716	5449	1362	1596	3512	2710	2417	2782	1870	1980	2545.38	2880	2211	0.765	-0.387	-2.917	0.0035288357799245	0.0427102871052483	0.002	0.0285	0.0122	0.0122	TRUE	NA
FBtr0342815	1074	356	306	778	223	276	556	533	431	397	306	342	427.68	507	348	0.688	-0.54	-2.917	0.00353388755040323	0.0427327441245274	0.0065	0.0412	0.0221	0.0221	TRUE	NA
FBtr0070466	876	47	90	83	51	37	453	70	127	42	70	46	134.8	217	53	0.322	-1.634	-2.917	0.00353927775528198	0.0427686904157742	0.3887	0.0743	0.2119	0.2119	TRUE	NA
FBtr0072572	170	90	79	59	57	60	88	135	111	30	78	74	86.15	111	61	0.507	-0.981	-2.916	0.00354668528596601	0.0428289483918257	0	0.1016	0.0683	0.0683	TRUE	NA
FBtr0345369	267409	54564	39964	224571	30413	30649	138378	81743	56295	114676	41765	38023	78479.97	92139	64821	0.652	-0.618	-2.914	0.00356836921444334	0.0430579286605618	0.0252	0.026	0.0324	0.0324	TRUE	NA
FBtr0087451	2613	701	913	1985	599	687	1352	1050	1286	1014	823	852	1062.82	1229	896	0.728	-0.458	-2.913	0.00357447349186187	0.0430763014608504	0.0059	0.032	0.0167	0.0167	TRUE	NA
FBtr0332944	138	51	53	60	32	31	71	76	75	31	44	38	55.92	74	38	0.499	-1.004	-2.913	0.00358095431530949	0.0431250257264398	0	0.1425	0.065	0.065	TRUE	NA
FBtr0336460	3039	871	1007	2084	796	849	1573	1305	1418	1064	1093	1053	1251.09	1432	1070	0.748	-0.419	-2.91	0.00361912349256421	0.0434958652900499	0.0032	0.0311	0.0141	0.0141	TRUE	NA
FBtr0077822	2845	533	463	2567	237	323	1472	798	652	1311	325	401	826.65	974	679	0.61	-0.712	-2.908	0.00363198137515236	0.0435982346062432	0.0488	0.0338	0.0413	0.0413	TRUE	NA
FBtr0070257	139	81	91	82	41	61	72	121	128	42	56	76	82.55	107	58	0.548	-0.868	-2.906	0.00365572477786299	0.0438166849899554	0	0.1049	0.0507	0.0507	TRUE	NA
FBtr0076267	3665	1256	1151	2150	944	1152	1897	1882	1621	1098	1296	1429	1537.16	1800	1274	0.704	-0.506	-2.902	0.00370333811290717	0.0442674017266492	0.0144	0.0302	0.0212	0.0212	TRUE	NA
FBtr0290318	73	76	83	38	51	37	38	114	117	19	70	46	67.32	90	45	0.505	-0.985	-2.896	0.00378398377415254	0.0451094723372861	1e-04	0.1227	0.0651	0.0651	TRUE	NA
FBtr0340308	9579	4165	4668	6484	3645	4317	4957	6240	6576	3311	5006	5356	5240.71	5924	4558	0.758	-0.399	-2.896	0.00378160427592765	0.0451094723372861	0.0051	0.0272	0.0135	0.0135	TRUE	NA
FBtr0113312	359	116	147	245	59	96	186	174	207	125	81	119	148.64	189	108	0.575	-0.797	-2.895	0.00379258667634745	0.0451815830917594	0.0232	0.0698	0.0469	0.0469	TRUE	NA
FBtr0071351	284	254	228	237	137	112	147	381	321	121	188	139	216.13	283	149	0.565	-0.823	-2.895	0.00379689547711932	0.0451840569545919	0.05	0.0561	0.053	0.053	TRUE	NA
FBtr0074669	5987	2936	3422	4790	2572	2933	3098	4398	4820	2446	3532	3639	3655.61	4105	3206	0.782	-0.355	-2.894	0.00380301061587176	0.0451840569545919	0.0012	0.0277	0.0106	0.0106	TRUE	NA
FBtr0080776	411	135	125	331	64	40	213	202	176	169	88	50	149.59	197	102	0.479	-1.062	-2.894	0.00380080721498525	0.0451840569545919	0.109	0.0695	0.0879	0.0879	TRUE	NA
FBtr0343128	45	16	58	2	17	2	23	24	82	1	23	2	25.97	43	9	0.151	-2.731	-2.894	0.00380247985044951	0.0451840569545919	0.8982	0.2769	0.5522	0.5522	TRUE	NA
FBtr0076460	296	50	39	132	22	32	153	75	55	67	30	40	70.06	94	46	0.498	-1.007	-2.893	0.00381039937622209	0.0452168108038463	0.012	0.1189	0.067	0.067	TRUE	NA
FBtr0114628	2559	558	476	1262	382	487	1324	836	671	644	525	604	767.31	944	591	0.647	-0.629	-2.893	0.00381087925547086	0.0452168108038463	0.0308	0.0344	0.0325	0.0325	TRUE	NA
FBtr0075703	640	226	228	129	153	200	331	339	321	66	210	248	252.51	330	175	0.462	-1.113	-2.893	0.00382067567264972	0.0452723197085374	0.1624	0.0517	0.1022	0.1022	TRUE	NA
FBtr0080941	245	72	60	151	35	39	127	108	85	77	48	48	82.12	107	58	0.541	-0.887	-2.892	0.00382995389775862	0.0453440235725871	0	0.1053	0.053	0.053	TRUE	NA
FBtr0090016	244	107	116	122	86	67	126	160	163	62	118	83	118.91	150	88	0.572	-0.805	-2.892	0.00383185321581695	0.0453440235725871	0.012	0.0807	0.0466	0.0466	TRUE	NA
FBtr0346634	764	1018	1048	808	461	445	395	1525	1476	413	633	552	832.4	1132	533	0.544	-0.879	-2.89	0.00385144571525662	0.0455454051795487	0.1022	0.0337	0.0653	0.0653	TRUE	NA
FBtr0074274	1068	165	161	754	103	137	553	247	227	385	141	170	287.18	342	232	0.673	-0.572	-2.889	0.00386298386538582	0.0455904253252439	4e-04	0.0486	0.0234	0.0234	TRUE	NA
FBtr0073562	252	76	57	166	27	35	130	114	80	85	37	43	81.64	108	55	0.493	-1.021	-2.888	0.00387717085114114	0.0456998362383443	0	0.1057	0.074	0.074	TRUE	NA
FBtr0076558	208	104	83	99	21	65	108	156	117	51	29	81	90.06	127	54	0.425	-1.233	-2.888	0.00387742095945705	0.0456998362383443	0.1427	0.0983	0.1177	0.1177	TRUE	NA
FBtr0081419	921	405	523	727	334	337	477	607	737	371	459	418	511.34	607	416	0.694	-0.528	-2.887	0.00388533407569752	0.0457026377740147	0.0093	0.0387	0.022	0.022	TRUE	NA
FBtr0345127	130	150	79	75	51	61	67	225	111	38	70	76	97.88	134	61	0.476	-1.071	-2.887	0.00388799219093845	0.0457026377740147	0.0814	0.0925	0.0869	0.0869	TRUE	NA
FBtr0074262	1351	693	631	665	586	499	699	1038	889	340	805	619	731.59	875	588	0.642	-0.64	-2.886	0.0039028645849177	0.0458469969268121	0.0331	0.0348	0.034	0.034	TRUE	NA
FBtr0310624	96	37	35	47	15	18	50	55	49	24	21	22	36.89	51	22	0.437	-1.194	-2.886	0.00390721180572548	0.0458676072031117	0	0.2026	0.0903	0.0903	TRUE	NA
FBtr0085393	36059	13996	13764	22084	11014	13812	18660	20968	19388	11277	15125	17135	17092.18	19672	14512	0.728	-0.458	-2.885	0.00391572346006813	0.0459066028708186	0.009	0.0263	0.0181	0.0181	TRUE	NA
FBtr0081428	2334	743	1136	1481	603	819	1208	1113	1600	756	828	1016	1086.92	1307	867	0.661	-0.597	-2.884	0.0039247846239557	0.0459519290419591	0.0265	0.0319	0.0299	0.0299	TRUE	NA
FBtr0078761	862	315	205	575	149	186	446	472	289	294	205	231	322.62	402	243	0.601	-0.734	-2.881	0.00396450378335992	0.0462333793219646	0.04	0.0461	0.043	0.043	TRUE	NA
FBtr0088745	2009	581	634	1570	477	542	1040	870	893	802	655	672	822.04	934	710	0.759	-0.397	-2.881	0.00396200737374241	0.0462333793219646	0	0.0338	0.0123	0.0123	TRUE	NA
FBtr0074772	1894	1076	987	1193	882	902	980	1612	1390	609	1211	1119	1153.64	1327	980	0.72	-0.474	-2.877	0.00400987444577011	0.0467316790646371	0.0093	0.0316	0.0186	0.0186	TRUE	NA
FBtr0308571	2428	1197	1661	1964	739	1113	1256	1793	2340	1003	1015	1381	1464.66	1796	1133	0.645	-0.632	-2.876	0.00403205530652353	0.0468666822783888	0.0375	0.0304	0.034	0.034	TRUE	NA
FBtr0086060	4216	1326	1263	3001	1067	1215	2182	1987	1779	1532	1465	1507	1742.05	1983	1501	0.759	-0.399	-2.874	0.00404694281996737	0.0470088413841383	0.0032	0.0297	0.0132	0.0132	TRUE	NA
FBtr0310316	498	145	200	264	125	139	258	217	282	135	172	172	205.93	252	160	0.625	-0.678	-2.873	0.00406615131839523	0.0471787590187573	0.015	0.0576	0.0348	0.0348	TRUE	NA
FBtr0339149	421	138	277	264	92	134	218	207	390	135	126	166	207.03	272	142	0.531	-0.913	-2.872	0.00408155949971963	0.0472867512177734	0.0776	0.0574	0.0672	0.0672	TRUE	NA
FBtr0071867	111	39	61	49	18	32	57	58	86	25	25	40	48.54	67	30	0.443	-1.174	-2.871	0.00408968288525492	0.047323063198283	0.0262	0.1602	0.096	0.096	TRUE	NA
FBtr0305497	6	65	52	1	30	14	3	97	73	1	41	17	38.8	58	20	0.311	-1.684	-2.871	0.00409004373015515	0.047323063198283	0.1168	0.1939	0.1616	0.1616	TRUE	NA
FBtr0301726	353	165	153	166	125	120	183	247	216	85	172	149	175.11	215	135	0.603	-0.73	-2.87	0.00409948552034731	0.0474013061048786	0	0.0631	0.0404	0.0404	TRUE	NA
FBtr0084705	2328	841	864	1153	680	814	1205	1260	1217	589	934	1010	1035.68	1227	844	0.669	-0.58	-2.866	0.00416193476137479	0.0479979060387754	0.0253	0.0322	0.0284	0.0284	TRUE	NA
FBtr0080894	398	181	202	324	96	129	206	271	285	165	132	160	203.16	254	152	0.611	-0.711	-2.865	0.00416814507041313	0.0480382113620056	0.022	0.058	0.0389	0.0389	TRUE	NA
FBtr0085494	588	395	249	415	194	125	304	592	351	212	266	155	313.36	416	211	0.52	-0.945	-2.864	0.00417971551638967	0.0481402000002927	0.1067	0.0467	0.0747	0.0747	TRUE	NA
FBtr0072085	1567	667	637	998	535	600	811	999	897	510	735	744	782.68	902	663	0.724	-0.465	-2.861	0.00422706721505837	0.0485033095501543	0.0062	0.0342	0.0177	0.0177	TRUE	NA
FBtr0072549	1222	237	362	391	238	232	632	355	510	200	327	288	385.28	499	272	0.541	-0.887	-2.86	0.00423096185205886	0.0485033095501543	0.092	0.0428	0.0663	0.0663	TRUE	NA
FBtr0085122	631	250	126	364	88	122	327	375	177	186	121	151	222.77	293	153	0.519	-0.947	-2.861	0.00422485656725489	0.0485033095501543	0.0933	0.0552	0.0733	0.0733	TRUE	NA
FBtr0335206	205	86	61	126	35	43	106	129	86	64	48	53	81.1	107	55	0.519	-0.947	-2.86	0.00423316183756766	0.0485033095501543	0.0237	0.1063	0.0644	0.0644	TRUE	NA
FBtr0081283	239	93	147	154	69	73	124	139	207	79	95	91	122.34	157	88	0.569	-0.815	-2.86	0.00423961692062625	0.0485407433469471	0.0224	0.0792	0.0494	0.0494	TRUE	NA
FBtr0303997	97	57	79	16	32	52	50	85	111	8	44	65	60.58	82	39	0.378	-1.403	-2.859	0.00424467412569821	0.0485407433469471	0	0.1335	0.1515	0.1515	TRUE	NA
FBtr0072468	2130	998	1068	771	819	962	1102	1495	1504	394	1125	1193	1135.61	1367	904	0.599	-0.74	-2.855	0.00429701868707229	0.0490492628179907	0.0641	0.0317	0.0474	0.0474	TRUE	NA
FBtr0302386	1138	311	289	959	192	200	589	466	407	490	264	248	410.57	487	334	0.664	-0.59	-2.854	0.00431063058221609	0.0491045496651544	0.016	0.0418	0.0278	0.0278	TRUE	NA
FBtr0070381	1257	637	764	949	517	634	650	954	1076	485	710	787	777.01	893	661	0.74	-0.435	-2.853	0.00432943279761627	0.0491920331551891	0.0025	0.0343	0.0154	0.0154	TRUE	NA
FBtr0083221	920	331	381	658	230	320	476	496	537	336	316	397	426.25	503	350	0.696	-0.523	-2.853	0.00432660015620273	0.0491920331551891	0.005	0.0412	0.0216	0.0216	TRUE	NA
FBtr0334327	374	108	91	124	64	84	194	162	128	63	88	104	123.16	161	85	0.518	-0.949	-2.853	0.00432769238202406	0.0491920331551891	0.0619	0.0788	0.0702	0.0702	TRUE	NA
FBtr0345107	304	142	185	212	106	117	157	213	261	108	146	145	171.6	210	133	0.639	-0.645	-2.854	0.00432264215102069	0.0491920331551891	0.0031	0.0639	0.0306	0.0306	TRUE	NA
FBtr0089922	1026	727	742	927	477	446	531	1089	1045	473	655	553	724.5	888	560	0.66	-0.6	-2.852	0.00433914549573051	0.0492707464473482	0.0265	0.0349	0.0304	0.0304	TRUE	NA
FBtr0300499	457	55	48	157	24	45	236	82	68	80	33	56	92.58	129	56	0.48	-1.058	-2.852	0.00434523770530284	0.0493082746917977	0.0666	0.0963	0.0823	0.0823	TRUE	NA
FBtr0079653	1866	402	369	1436	249	332	966	602	520	733	342	412	595.79	696	496	0.702	-0.51	-2.852	0.00434917772056591	0.0493213481118792	0.0077	0.0369	0.0209	0.0209	TRUE	NA
FBtr0300500	462	122	158	155	48	128	239	183	223	79	66	159	158.05	215	101	0.465	-1.104	-2.848	0.00440040642507222	0.0497746739552127	0.1406	0.0672	0.1006	0.1006	TRUE	NA
FBtr0302550	2224	994	1017	1443	532	948	1151	1489	1433	737	731	1176	1119.35	1358	881	0.649	-0.625	-2.848	0.00439928033744953	0.0497746739552127	0.0347	0.0317	0.0337	0.0337	TRUE	NA
FBtr0076775	377	104	93	159	79	61	195	156	131	81	108	76	124.54	161	88	0.549	-0.865	-2.847	0.00441401576611363	0.0498967111299145	0.0363	0.0782	0.0572	0.0572	TRUE	NA
